trial_id,word,article,correct_type,obj_image,sub_image,phrase,trial_type,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,thisRow.t,notes,instruction.started,Welcome.started,start_key.started,instruction.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,sentence.started,image_left.started,image_right.started,key_resp.started,trial.stopped,trials_loop.key_resp.keys,trials_loop.key_resp.rt,trials_loop.key_resp.duration,response,rt,correct_response,accuracy,participant,session,date,expName,psychopyVersion,frameRate,expStart,
88,smeck,None,sub,o10.png,s11.png,there_is,filler,9,9,0,j,1.0405440828762949,None,0,9,9,87,40.85065183392726,,,,,,,,,40.79953050008044,40.85065183392726,40.85065183392726,40.85065183392726,40.85065183392726,41.8967614590656,j,1.0405440828762949,None,j,1.0405440828762949,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
93,ses,a,obj,o20.png,s7.png,look,critical,10,10,0,f,3.6541204159148037,None,0,10,10,92,42.30389462504536,,,,,,,,,42.250640084035695,42.30389462504536,42.30389462504536,42.30389462504536,42.30389462504536,45.9638925420586,f,3.6541204159148037,None,f,3.6541204159148037,f,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
55,tarb,None,sub,o2.png,s23.png,look,critical,11,11,0,j,0.7012755000032485,None,0,11,11,54,46.33878150000237,,,,,,,,,46.29031945904717,46.33878150000237,46.33878150000237,46.33878150000237,46.33878150000237,47.0468203749042,j,0.7012755000032485,None,j,0.7012755000032485,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
51,kal,None,sub,o12.png,s4.png,there_is,filler,12,12,0,f,2.3817987081129104,None,0,12,12,50,47.28712666709907,,,,,,,,,47.237601374974474,47.28712666709907,47.28712666709907,47.28712666709907,47.28712666709907,49.66979825007729,f,2.3817987081129104,None,f,2.3817987081129104,f,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
64,blick,None,sub,o3.png,s13.png,that_is,filler,13,13,0,f,1.1621486241929233,None,0,13,13,63,50.05482004210353,,,,,,,,,49.994482999900356,50.05482004210353,50.05482004210353,50.05482004210353,50.05482004210353,51.22218962502666,f,1.1621486241929233,None,f,1.1621486241929233,f,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
74,wis,a,obj,o19.png,s25.png,there_is,filler,14,14,0,j,1.0107537501025945,None,0,14,14,73,51.52213745890185,,,,,,,,,51.44820087496191,51.52213745890185,51.52213745890185,51.52213745890185,51.52213745890185,52.53712854208425,j,1.0107537501025945,None,j,1.0107537501025945,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
73,blick,a,obj,o20.png,s22.png,that_is,filler,15,15,0,j,1.3235677080228925,None,0,15,15,72,52.92229912499897,,,,,,,,,52.869682791875675,52.92229912499897,52.92229912499897,52.92229912499897,52.92229912499897,54.24782808404416,j,1.3235677080228925,None,j,1.3235677080228925,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
6,trebe,a,obj,o5.png,s22.png,that_is,filler,16,16,0,j,0.8051284989342093,None,0,16,16,5,54.65458695893176,,,,,,,,,54.600331959081814,54.65458695893176,54.65458695893176,54.65458695893176,54.65458695893176,55.463152959011495,j,0.8051284989342093,None,j,0.8051284989342093,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
24,vow,a,obj,o24.png,s22.png,look,critical,17,17,0,j,1.4401322500780225,None,0,17,17,23,55.93853441695683,,,,,,,,,55.886438166955486,55.93853441695683,55.93853441695683,55.93853441695683,55.93853441695683,57.38036466692574,j,1.4401322500780225,None,j,1.4401322500780225,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
25,smeck,a,obj,o18.png,s13.png,look,critical,18,18,0,f,10.034148707985878,None,0,18,18,24,57.77249104203656,,,,,,,,,57.71345308399759,57.77249104203656,57.77249104203656,57.77249104203656,57.77249104203656,67.81432445906103,f,10.034148707985878,None,f,10.034148707985878,f,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
30,zeg,a,obj,o16.png,s12.png,there_is,filler,19,19,0,j,0.7660338750574738,None,0,19,19,29,68.22977645904757,,,,,,,,,68.18154183402658,68.22977645904757,68.22977645904757,68.22977645904757,68.22977645904757,68.9968545420561,j,0.7660338750574738,None,j,0.7660338750574738,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
44,stutch,None,sub,o19.png,s5.png,there_is,filler,20,20,0,f,3.4782389998435974,None,0,20,20,43,69.36643016687594,,,,,,,,,69.33936550002545,69.36643016687594,69.36643016687594,69.36643016687594,69.36643016687594,72.84692254196852,f,3.4782389998435974,None,f,3.4782389998435974,f,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
53,flane,a,obj,o4.png,s23.png,that_is,filler,21,21,0,f,3.109323416138068,None,0,21,21,52,73.22738337493502,,,,,,,,,73.19735354208387,73.22738337493502,73.22738337493502,73.22738337493502,73.22738337493502,76.34729583398439,f,3.109323416138068,None,f,3.109323416138068,j,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
50,praith,None,sub,o11.png,s10.png,there_is,filler,22,22,0,j,1.8848841660656035,None,0,22,22,49,76.69769112509675,,,,,,,,,76.66992970905267,76.69769112509675,76.69769112509675,76.69769112509675,76.69769112509675,78.58893787488341,j,1.8848841660656035,None,j,1.8848841660656035,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
92,phrup,None,sub,o7.png,s7.png,look,critical,23,23,0,j,1.360818416113034,None,0,23,23,91,78.96764420904219,,,,,,,,,78.93437070888467,78.96764420904219,78.96764420904219,78.96764420904219,78.96764420904219,80.33143829205073,j,1.360818416113034,None,j,1.360818416113034,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
65,poy,None,sub,o21.png,s21.png,there_is,filler,24,24,0,j,2.9240700830705464,None,0,24,24,64,80.72138329199515,,,,,,,,,80.68749262508936,80.72138329199515,80.72138329199515,80.72138329199515,80.72138329199515,83.6473303749226,j,2.9240700830705464,None,j,2.9240700830705464,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
41,tib,a,obj,o12.png,s3.png,look,critical,25,25,0,j,2.314546958077699,None,0,25,25,40,84.02564512495883,,,,,,,,,83.99214033409953,84.02564512495883,84.02564512495883,84.02564512495883,84.02564512495883,86.34790633409284,j,2.314546958077699,None,j,2.314546958077699,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
95,tharge,a,obj,o4.png,s23.png,that_is,filler,26,26,0,j,0.8406839580275118,None,0,26,26,94,86.66472008405253,,,,,,,,,86.62792766699567,86.66472008405253,86.66472008405253,86.66472008405253,86.66472008405253,87.51435641688295,j,0.8406839580275118,None,j,0.8406839580275118,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
67,trebe,None,sub,o8.png,s11.png,look,critical,27,27,0,j,1.8036084580235183,None,0,27,27,66,87.8466342499014,,,,,,,,,87.80994304199703,87.8466342499014,87.8466342499014,87.8466342499014,87.8466342499014,89.65304195904173,j,1.8036084580235183,None,j,1.8036084580235183,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
71,fusk,None,sub,o23.png,s23.png,look,critical,28,28,0,j,0.3082605830859393,None,0,28,28,70,89.97406662488356,,,,,,,,,89.94326287508011,89.97406662488356,89.97406662488356,89.97406662488356,89.97406662488356,90.28603654191829,j,0.3082605830859393,None,j,0.3082605830859393,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
14,wis,None,sub,o24.png,s12.png,look,critical,29,29,0,j,0.32463299995288253,None,0,29,29,13,90.6086078749504,,,,,,,,,90.57036374998279,90.6086078749504,90.6086078749504,90.6086078749504,90.6086078749504,90.93780937488191,j,0.32463299995288253,None,j,0.32463299995288253,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
45,stutch,None,sub,o4.png,s25.png,look,critical,30,30,0,j,0.11709845787845552,None,0,30,30,44,91.14510520896874,,,,,,,,,91.10243879188783,91.14510520896874,91.14510520896874,91.14510520896874,91.14510520896874,91.26425083400682,j,0.11709845787845552,None,j,0.11709845787845552,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
7,praith,a,obj,o17.png,s10.png,look,critical,31,31,0,j,0.0014362079091370106,None,0,31,31,6,91.62777454196475,,,,,,,,,91.55894808401354,91.62777454196475,91.62777454196475,91.62777454196475,91.62777454196475,91.63056120905094,j,0.0014362079091370106,None,j,0.0014362079091370106,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
96,tem,a,obj,o9.png,s6.png,look,critical,32,32,0,j,0.18962829187512398,None,0,32,32,95,91.95553404209204,,,,,,,,,91.91544383391738,91.95553404209204,91.95553404209204,91.95553404209204,91.95553404209204,92.1477634171024,j,0.18962829187512398,None,j,0.18962829187512398,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
20,flane,None,sub,o16.png,s12.png,that_is,filler,33,33,0,j,0.5782197909429669,None,0,33,33,19,92.47692291694693,,,,,,,,,92.43926433403976,92.47692291694693,92.47692291694693,92.47692291694693,92.47692291694693,93.06428975006565,j,0.5782197909429669,None,j,0.5782197909429669,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
8,boarse,None,sub,o9.png,s17.png,that_is,filler,34,34,0,j,0.12338195811025798,None,0,34,34,7,93.37784637487493,,,,,,,,,93.33935208409093,93.37784637487493,93.37784637487493,93.37784637487493,93.37784637487493,93.5042302920483,j,0.12338195811025798,None,j,0.12338195811025798,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
16,rop,a,obj,o9.png,s19.png,there_is,filler,35,35,0,j,0.27118033287115395,None,0,35,35,15,93.70902491710149,,,,,,,,,93.66389262489974,93.70902491710149,93.70902491710149,93.70902491710149,93.70902491710149,93.98617266700603,j,0.27118033287115395,None,j,0.27118033287115395,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
23,tharge,None,sub,o23.png,s1.png,look,critical,36,36,0,j,2.772532165981829,None,0,36,36,22,94.31058762501925,,,,,,,,,94.27256679208949,94.31058762501925,94.31058762501925,94.31058762501925,94.31058762501925,97.08707954199053,j,2.772532165981829,None,j,2.772532165981829,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
85,crolt,None,sub,o5.png,s20.png,that_is,filler,37,37,0,j,4.469223666004837,None,0,37,37,84,97.43717012507841,,,,,,,,,97.40226358408108,97.43717012507841,97.43717012507841,97.43717012507841,97.43717012507841,101.91439899988472,j,4.469223666004837,None,j,4.469223666004837,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
56,fusk,None,sub,o18.png,s11.png,that_is,filler,38,38,0,j,0.41714120795950294,None,0,38,38,55,102.23349254205823,,,,,,,,,102.19594066706486,102.23349254205823,102.23349254205823,102.23349254205823,102.23349254205823,102.65416833409108,j,0.41714120795950294,None,j,0.41714120795950294,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
82,tarb,a,obj,o22.png,s17.png,that_is,filler,39,39,0,j,1.363118208013475,None,0,39,39,81,102.97134479205124,,,,,,,,,102.93210124992765,102.97134479205124,102.97134479205124,102.97134479205124,102.97134479205124,104.3375897500664,j,1.363118208013475,None,j,1.363118208013475,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
52,crolt,a,obj,o2.png,s9.png,look,critical,40,40,0,j,10.591834666207433,None,0,40,40,51,104.64835108397529,,,,,,,,,104.60047758393921,104.64835108397529,104.64835108397529,104.64835108397529,104.64835108397529,115.24811404198408,j,10.591834666207433,None,j,10.591834666207433,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
36,blick,None,sub,o3.png,s10.png,look,critical,41,41,0,j,2.455143248895183,None,0,41,41,35,115.55415483401157,,,,,,,,,115.5132742500864,115.55415483401157,115.55415483401157,115.55415483401157,115.55415483401157,118.01506204204634,j,2.455143248895183,None,j,2.455143248895183,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
80,tib,None,sub,o4.png,s19.png,look,critical,42,42,0,j,3.4949983740225434,None,0,42,42,79,118.28719937498681,,,,,,,,,118.2482095840387,118.28719937498681,118.28719937498681,118.28719937498681,118.28719937498681,121.78897950006649,j,3.4949983740225434,None,j,3.4949983740225434,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
9,crolt,None,sub,o12.png,s22.png,look,critical,43,43,0,j,2.111617166083306,None,0,43,43,8,122.11253433395177,,,,,,,,,122.06881079194136,122.11253433395177,122.11253433395177,122.11253433395177,122.11253433395177,124.23136258404702,j,2.111617166083306,None,j,2.111617166083306,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
10,tharge,a,obj,o1.png,s2.png,look,critical,44,44,0,j,1.0712085831910372,None,0,44,44,9,124.5529271250125,,,,,,,,,124.5065848340746,124.5529271250125,124.5529271250125,124.5529271250125,124.5529271250125,125.63116795895621,j,1.0712085831910372,None,j,1.0712085831910372,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
89,tem,None,sub,o12.png,s8.png,there_is,filler,45,45,0,j,1.3095963750965893,None,0,45,45,88,125.95057550002821,,,,,,,,,125.90702233393677,125.95057550002821,125.95057550002821,125.95057550002821,125.95057550002821,127.26431770902127,j,1.3095963750965893,None,j,1.3095963750965893,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
81,plyne,None,sub,o20.png,s21.png,that_is,filler,46,46,0,j,2.134296666132286,None,0,46,46,80,127.59077375009656,,,,,,,,,127.55013775010593,127.59077375009656,127.59077375009656,127.59077375009656,127.59077375009656,129.73107770900242,j,2.134296666132286,None,j,2.134296666132286,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
12,plyne,None,sub,o12.png,s12.png,look,critical,47,47,0,j,1.1852704989723861,None,0,47,47,11,130.054728084011,,,,,,,,,130.0144609590061,130.054728084011,130.054728084011,130.054728084011,130.054728084011,131.2476560419891,j,1.1852704989723861,None,j,1.1852704989723861,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
75,zeg,a,obj,o10.png,s19.png,look,critical,48,48,0,j,0.9074970830697566,None,0,48,48,74,131.46044658403844,,,,,,,,,131.41859929193743,131.46044658403844,131.46044658403844,131.46044658403844,131.46044658403844,132.37047591689043,j,0.9074970830697566,None,j,0.9074970830697566,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
43,poy,a,obj,o3.png,s21.png,look,critical,49,49,0,j,1.2378122080117464,None,0,49,49,42,132.69096641708165,,,,,,,,,132.6463791669812,132.69096641708165,132.69096641708165,132.69096641708165,132.69096641708165,133.93026587506756,j,1.2378122080117464,None,j,1.2378122080117464,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
70,trebe,None,sub,o18.png,s5.png,that_is,filler,50,50,0,f,2.543705624062568,None,0,50,50,69,134.27532154205255,,,,,,,,,134.232476959005,134.27532154205255,134.27532154205255,134.27532154205255,134.27532154205255,136.82052520895377,f,2.543705624062568,None,f,2.543705624062568,f,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
22,wis,None,sub,o11.png,s9.png,there_is,filler,51,51,0,f,1.3492459999397397,None,0,51,51,21,137.09859629208222,,,,,,,,,137.06633016699925,137.09859629208222,137.09859629208222,137.09859629208222,137.09859629208222,138.45465470897034,f,1.3492459999397397,None,f,1.3492459999397397,f,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
26,boarse,a,obj,o20.png,s8.png,that_is,filler,52,52,0,j,12.643180000130087,None,0,52,52,25,138.7708016249817,,,,,,,,,138.73238033405505,138.7708016249817,138.7708016249817,138.7708016249817,138.7708016249817,151.4200403338764,j,12.643180000130087,None,j,12.643180000130087,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
37,zeg,None,sub,o11.png,s11.png,look,critical,53,53,0,j,1.227829375071451,None,0,53,53,36,151.72532745893113,,,,,,,,,151.69014287507161,151.72532745893113,151.72532745893113,151.72532745893113,151.72532745893113,152.95458404207602,j,1.227829375071451,None,j,1.227829375071451,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
62,flane,None,sub,o22.png,s24.png,look,critical,54,54,0,f,633.2502280420158,None,0,54,54,61,153.27217095904052,,,,,,,,,153.23494191700593,153.27217095904052,153.27217095904052,153.27217095904052,153.27217095904052,786.5338872498833,f,633.2502280420158,None,f,633.2502280420158,f,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
27,fusk,a,obj,o21.png,s25.png,look,critical,55,55,0,j,0.02019479195587337,None,0,55,55,26,786.8770416250918,,,,,,,,,786.8157838750631,786.8770416250918,786.8770416250918,786.8770416250918,786.8770416250918,786.8994907089509,j,0.02019479195587337,None,j,0.02019479195587337,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
3,wis,a,obj,o9.png,s12.png,look,critical,56,56,0,j,0.39896412403322756,None,0,56,56,2,787.2553609169554,,,,,,,,,787.2486621669959,787.2553609169554,787.2553609169554,787.2553609169554,787.2553609169554,787.6550082499161,j,0.39896412403322756,None,j,0.39896412403322756,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
13,plyne,a,obj,o16.png,s14.png,look,critical,57,57,0,j,0.6724956249818206,None,0,57,57,12,788.0048387919087,,,,,,,,,787.9935075000394,788.0048387919087,788.0048387919087,788.0048387919087,788.0048387919087,788.6824367090594,j,0.6724956249818206,None,j,0.6724956249818206,f,0,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
2,stutch,a,obj,o7.png,s20.png,look,critical,58,58,0,j,0.32237795810215175,None,0,58,58,1,789.033940250054,,,,,,,,,789.0276870839298,789.033940250054,789.033940250054,789.033940250054,789.033940250054,789.3658842500299,j,0.32237795810215175,None,j,0.32237795810215175,j,1,176440,001,2026-04-24_15h06.08.001,experiment,2024.2.4,None,2026-04-24 15h06.24.827172 -0700,
31,phrup,a,obj,o10.png,s19.png,that_is,filler,59,59,0,,,,0,59,59,30,789.55890812492,,,,,,,,,789.5533083749469,789.55890812492,789.55890812492,789.55890812492,789.55890812492,,,,,,,,,,,,,,,,
