trial_id,word,article,correct_type,obj_image,sub_image,phrase,trial_type,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,thisRow.t,notes,instruction.started,Welcome.started,start_key.started,instruction.stopped,start_key.keys,start_key.rt,start_key.duration,trial.started,sentence.started,image_left.started,image_right.started,key_resp.started,trial.stopped,trials_loop.key_resp.keys,trials_loop.key_resp.rt,trials_loop.key_resp.duration,response,rt,correct_response,accuracy,thankyou.started,thankyou_text.started,end_key.started,thankyou.stopped,end_key.keys,end_key.rt,end_key.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
35,clet,None,sub,o21.png,s4.png,look,critical,87,87,0,j,0.5083227080758661,None,0,87,87,34,351.0927430829033,,,,,,,,,351.0846362079028,351.0927430829033,351.0927430829033,351.0927430829033,351.0927430829033,351.6059101249557,j,0.5083227080758661,None,j,0.5083227080758661,j,1,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
62,flane,None,sub,o22.png,s24.png,look,critical,88,88,0,j,0.12801095703616738,None,0,88,88,61,351.897058499977,,,,,,,,,351.88978045783006,351.897058499977,351.897058499977,351.897058499977,351.897058499977,352.0342271658592,j,0.12801095703616738,None,j,0.12801095703616738,f,0,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
56,fusk,None,sub,o18.png,s11.png,that_is,filler,89,89,0,j,0.23516070703044534,None,0,89,89,55,352.32283320790157,,,,,,,,,352.3144256658852,352.32283320790157,352.32283320790157,352.32283320790157,352.32283320790157,352.5674270000309,j,0.23516070703044534,None,j,0.23516070703044534,j,1,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
93,ses,a,obj,o20.png,s7.png,look,critical,90,90,0,j,0.2592943739145994,None,0,90,90,92,352.8557732079644,,,,,,,,,352.845976207871,352.8557732079644,352.8557732079644,352.8557732079644,352.8557732079644,353.1175162908621,j,0.2592943739145994,None,j,0.2592943739145994,j,1,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
95,tharge,a,obj,o4.png,s23.png,that_is,filler,91,91,0,j,0.06572074885480106,None,0,91,91,94,353.4073204579763,,,,,,,,,353.3992414579261,353.4073204579763,353.4073204579763,353.4073204579763,353.4073204579763,353.48433983302675,j,0.06572074885480106,None,j,0.06572074885480106,j,1,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
96,tem,a,obj,o9.png,s6.png,look,critical,92,92,0,j,0.14782545808702707,None,0,92,92,95,353.7752371658571,,,,,,,,,353.7675583329983,353.7752371658571,353.7752371658571,353.7752371658571,353.7752371658571,353.93413733295165,j,0.14782545808702707,None,j,0.14782545808702707,j,1,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
13,plyne,a,obj,o16.png,s14.png,look,critical,93,93,0,j,0.16123887500725687,None,0,93,93,12,354.24064566590823,,,,,,,,,354.2308228749316,354.24064566590823,354.24064566590823,354.24064566590823,354.24064566590823,354.4063581658993,j,0.16123887500725687,None,j,0.16123887500725687,f,0,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
45,stutch,None,sub,o4.png,s25.png,look,critical,94,94,0,j,0.43843262386508286,None,0,94,94,44,354.5796079998836,,,,,,,,,354.5713853328489,354.5796079998836,354.5796079998836,354.5796079998836,354.5796079998836,355.023398749996,j,0.43843262386508286,None,j,0.43843262386508286,f,0,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
89,tem,None,sub,o12.png,s8.png,there_is,filler,95,95,0,j,0.5478371251374483,None,0,95,95,88,355.3120008329861,,,,,,,,,355.30370720801875,355.3120008329861,355.3120008329861,355.3120008329861,355.3120008329861,355.8674953749869,j,0.5478371251374483,None,j,0.5478371251374483,j,1,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
83,kreet,None,sub,o15.png,s22.png,that_is,filler,96,96,0,j,0.17652691598050296,None,0,96,96,82,356.1564207908232,,,,,,,,,356.1490949578583,356.1564207908232,356.1564207908232,356.1564207908232,356.1564207908232,356.33420562488027,j,0.17652691598050296,None,j,0.17652691598050296,f,0,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
16,rop,a,obj,o9.png,s19.png,there_is,filler,97,97,0,f,0.4688634159974754,None,0,97,97,15,356.5020679580048,,,,,,,,,356.4939176249318,356.5020679580048,356.5020679580048,356.5020679580048,356.5020679580048,356.9728742078878,f,0.4688634159974754,None,f,0.4688634159974754,j,0,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
14,wis,None,sub,o24.png,s12.png,look,critical,98,98,0,f,0.015099165961146355,None,0,98,98,13,357.2728264578618,,,,,,,,,357.2643265828956,357.2728264578618,357.2728264578618,357.2728264578618,357.2728264578618,357.2928462908603,f,0.015099165961146355,None,f,0.015099165961146355,j,0,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
46,praith,None,sub,o4.png,s14.png,look,critical,99,99,0,f,0.041864250088110566,None,0,99,99,45,357.59004466584884,,,,,,,,,357.5816110409796,357.59004466584884,357.59004466584884,357.59004466584884,357.59004466584884,357.63371137483045,f,0.041864250088110566,None,f,0.041864250088110566,j,0,,,,,,,,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.6338410000317,357.63790783286095,357.63790783286095,359.6342117500026,space,1.994863625150174,None,588197,001,2026-04-22_10h12.33.383,experiment,2024.2.4,None,2026-04-22 10h12.50.439147 -0700,
